url,title,thumbnail,recipe_id,recipe_en
https://www.youtube.com/watch?v=bOonhPzqtnw,"Resep AYAM GEPREK SAMBAL KOREK: Gurih, Krispi, Juicy!",https://i.ytimg.com/vi/bOonhPzqtnw/hqdefault.jpg,"Resep Ayam Geprek (untuk 5 porsi)

Bahan marinasi:
600 gr paha ayam filet
1 sdm air jeruk nipis
2 sdm gula pasir
1 sdm garam
1 sdt merica
1 sdm kaldu ayam bubuk
5 siung bawang putih
1/3 buah bawang bombai
400 ml air
1 butir telur
80 gr tepung terigu protein sedang

Bahan pelapis kering:
450 gr tepung terigu protein sedang
100 gr tapioka / maizena
50 gr tepung beras
4 sdt baking powder
2 sdt kunyit bubuk
2 sdt gochugaru / paprika bubuk

Bahan sambal:
100 gr cabai rawit merah
6 siung bawang putih
1 sachet terasi, bakar
½ sdt garam
½ sdt kaldu ayam bubuk
½ sdt penyedap
1 buah jeruk limau
2 sdm minyak panas

Pelengkap:
nasi putih
timun

Cara membuat :
1. Masukkan bawang putih, bawang bombai dan sedikit air ke dalam blender, haluskan
2. Marinasi ayam dengan garam, kaldu ayam bubuk, merica, gula pasir, air jeruk nipis, telur, bumbu halus, terigu dan air, aduk rata. Diamkan minimal 2 jam di suhu ruang
3. Di dalam mangkuk campurkan tepung terigu, tapioka, tepung beras, kunyit bubuk, gochugaru dan baking powder, aduk rata
4. Tiriskan ayam kemudian balurkan ke dalam tepung kering lalu celupkan ke tepung basah dan lapisi kembali ke tepung kering. Ulangi satu kali lagi apabila ingin tekstur yang lebih tebal
5. Panaskan minyak, goreng ayam di api besar hingga membentuk struktur luar yang kering lalu kecilkan api, goreng hingga kecokelatan, tiriskan
6. Untuk sambal, ulek bawang putih, garam, kaldu ayam bubuk, penyedap dan terasi, haluskan
7. Masukkan cabai rawit merah ke dalam food processor, haluskan kemudian gabungkan ke dalam ulekan, aduk rata
8. Siram dengan minyak panas, aduk rata. Pindahkan ke dalam mangkuk kemudian masukkan perasan jeruk limau, aduk rata
9. Ayam geprek siap disajikan

Jangan lupa cek Instagram @WINNGAS
Instagram: https://instagram.com/winngas
Website: https://winngas.com/
Tokopedia: https://tokopedia.com/winn-gas
Shopee: https://shopee.co.id/winngas","Ayam Geprek Recipe (yield 5 servings)

Marinade:
600 g chicken thigh fillet
1 tbsp lime juice
2 tbsp sugar
1 tbsp salt
1 tsp pepper
1 tbsp chicken powder
5 clove garlic, minced
1/3 pc onion
400 ml water
1 pc egg
80 g all-purpose flour

Dry Coat:
450 g all-purpose flour
100 g tapioca flour or cornstarch
50 g rice flour
4 tsp baking powder
2 tsp turmeric powder
2 tsp gochugaru or paprika powder

Sambal ingredients:
100 g red Thai chili
6 clove garlic
1 sachet shrimp paste, toasted
½ tsp salt
½ tsp chicken powder
½ tsp MSG
1 pc kaffir lime
2 tbsp hot oil

Add-ons:
Rice
Cucumber

Steps:
1. Blend garlic, onion, and a little water until smooth.
2. Marinate the chicken with salt, chicken powder, pepper, sugar, lime juice, egg, blended spices, all-purpose flour, and water. Mix well. Let sit for at least 2 hours at room temperature.
3. In a bowl, mix all-purpose flour, tapioca flour, rice flour, turmeric powder, gochugaru, and baking powder. Mix well.
4. Drain the chicken, then coat with the dry mixture. Dip into the batter and coat again with the dry mixture. Repeat once more if a thicker texture is desired.
5. Heat oil. Fry the chicken over high heat until a crispy outer structure forms, then reduce the heat and fry until golden brown. Drain.
6. For the Sambal, mash garlic, salt, chicken powder, MSG, and toasted shrimp paste until smooth.
7. Blend the red Thai chili in a food processor, then mix with the ground ingredients.
8. Pour hot oil over the Sambal and mix well. Transfer to a bowl and add lime juice. Mix well.
9. Ayam Geprek is ready to serve."
https://www.youtube.com/watch?v=mjvAs0jIAEw,"Praktis, Mudah, Enak! Resep UDANG GORENG ASAM JAWA",https://i.ytimg.com/vi/mjvAs0jIAEw/hqdefault.jpg,"Resep Udang Goreng Asam Jawa (untuk 4 porsi)

Bahan marinasi:
400 gr udang
6 siung bawang putih
1 sdm asam jawa
1 sdm air
½ sdm garam
½ sdm kaldu jamur
1/8 sdt merica
1-2 sdm tapioka

Bahan sambal kecap:
1 siung bawang putih
5 buah cabai rawit merah
15 buah cabai rawit hijau
2 sdm gula merah
1 sdm bawang merah goreng
2 sdm kecap manis
½ sdt garam
½ buah tomat merah, potong kotak
½ buah jeruk limau

Pelengkap:
nasi putih

Cara membuat:
1. Potong bagian ujung kepala udang lalu belah 3 ruas pertama punggung udang dan bersihkan kotorannya
2. Haluskan bawang putih dengan ulekan lalu pindahkan ke dalam mangkuk
3. Masukkan asam jawa dan air, aduk rata lalu masukkan udang, garam, kaldu jamur, merica dan tapioka, aduk rata secara perlahan. Diamkan selama 10 menit
4. Di dalam ulekan, masukkan bawang putih dan garam, ulek hingga halus
5. Masukkan cabai rawit hijau dan cabai rawit merah, ulek kasar kemudian tambahkan gula merah, ulek kembali. Pindahkan ke dalam mangkuk
6. Masukkan kecap manis, bawang goreng, tomat merah dan perasan jeruk limau, aduk rata
7. Panaskan minyak, goreng udang di api besar beberapa saat, tiriskan
8. Udang goreng asam jawa siap disajikan","Tamarind Fried Shrimp Recipe (yield 4 servings)

Marinade:
400 g shrimp
6 clove garlic
1 tbsp tamarind
1 tbsp water
½ tbsp salt
½ tbsp mushroom bouillon
1/8 tsp pepper
1-2 tbsp tapioca flour

Sweet Soy Sambal ingredients:
1 clove garlic
5 pc red Thai chili
15 pc green Thai chili
2 tbsp palm sugar
1 tbsp fried shallots
2 tbsp sweet soy sauce
½ tsp salt
½ pc red tomato, diced
½ pc lime

Add-ons:
Steamed rice

Steps:
1. Cut off the shrimp heads and slice the first three segments of the shrimp's back to remove the vein.
2. Mash the garlic with a mortar and pestle, then transfer to a bowl.
3. Add tamarind and water, mix well. Add shrimp, salt, mushroom bouillon, pepper, and tapioca flour. Mix gently. Let sit for 10 minutes.
4. In a mortar, mash garlic and salt until smooth.
5. Add green and red Thai chili. Mash coarsely, then add palm sugar and mash again. Transfer to a bowl.
6. Add sweet soy sauce, fried shallots, diced tomato, and lime juice, mix well.
7. Heat oil. Fry the shrimp over high heat briefly, then drain.
8. Tamarind Fried Shrimp is ready to serve."
https://www.youtube.com/watch?v=A96k9hc6xjQ,Luar Renyah Dalam Creamy Gurih! Resep RISOLES KORNET KEJU,https://i.ytimg.com/vi/A96k9hc6xjQ/hqdefault.jpg,"Resep Risoles Kornet Keju (untuk 8-10 porsi)

Bahan kulit:
150 gr tepung terigu protein sedang
2 sdm maizena
300 ml air
100 ml susu
1 sdt garam
1 butir telur
1 sdm Anchor Unsalted Butter, lelehkan

Bahan isian kornet:
½ buah bawang bombai ukuran kecil, potong
kotak
200 gr kornet sapi
1 sdm minyak
2 sdm Anchor Unsalted Butter
½ sdt kaldu ayam bubuk
½ sdm gula pasir

Bahan pelapis:
75 gr tepung terigu protein sedang
1 butir telur
120 ml air
tepung roti putih

Pelengkap:
telur rebus
Anchor Keju Blok Cheddar
mayones
saus sambal

Cara membuat :
1. Di dalam mangkuk campurkan tepung terigu, maizena, garam, telur, susu dan air, aduk rata kemudian masukkan mentega yang sudah dilelehkan, aduk rata dan saring
2. Panaskan wajan, tuang ¾ centong sayur adonan sambil diratakan, ulangi hingga habis
3. Panaskan sedikit minyak, tumis bawang bombai hingga wangi kemudian masukkan mentega dan kornet, aduk rata
4. Masukkan gula pasir dan kaldu ayam bubuk, tumis hingga kering, sisihkan
5. Parut keju dan belah empat telur. Untuk pelapis basah, campurkan tepung, telur dan air, aduk rata
6. Siapkan kulit risol, susun kornet, telur rebus, keju parut dan mayones. Lipat dan oles bagian ujung kulit risol dengan adonan basah
7. Celupkan risol ke dalam adonan basah lalu ke dalam tepung roti
8. Panaskan minyak, goreng di api sedang besar hingga kecokelatan, tiriskan
9. Risoles kornet keju siap disajikan

Jangan lupa cek Instagram @ANCHOR_INDONESIA
Instagram: https://instagram.com/anchor_indonesia/
Tokopedia: https://www.tokopedia.com/fonterraofficial
Shopee: https://shopee.co.id/fonterra.official
Lazada: https://www.lazada.co.id/shop/lazada-retail-fonterra/","Corned Beef Cheese Rissole Recipe (yield 8-10 servings)

Skin ingredients:
150 g all-purpose flour
2 tbsp cornstarch
300 ml water
100 ml milk
1 tsp salt
1 pc egg
1 tbsp Anchor Unsalted Butter, melted

Corned Beef Filling:
½ pc small onion, diced
200 g corned beef
1 tbsp oil
2 tbsp Anchor Unsalted Butter
½ tsp chicken powder
½ tbsp sugar

Batter ingredients:
75 g all-purpose flour
1 pc egg
120 ml water
White breadcrumbs

Add-ons:
Boiled eggs
Anchor Cheddar Block Cheese
Mayonnaise
Chili sauce

Steps:
1. In a bowl, mix all-purpose flour, cornstarch, salt, egg, milk, and water until smooth. Add melted butter, mix well, and strain.
2. Heat a frying pan. Pour ¾ ladle of the skin batter while spreading evenly. Repeat until all of the batter is used.
3. Heat a little oil. Sauté diced onion until fragrant, then add butter and corned beef. Mix well.
4. Add sugar and chicken powder. Stir-fry until cooked. Set aside.
5. Grate cheese and cut boiled eggs into quarters. For the wet batter, mix flour, egg, and water until smooth.
6. Prepare the skin. Arrange the corned beef, boiled eggs, grated cheese, and mayonnaise. Fold and seal the ends of the skin with the wet batter mixture.
7. Dip the rissole into the wet batter mixture, then coat with white breadcrumbs.
8. Heat oil. Fry the rissoles over medium heat until golden brown. Drain.
9. Corned Beef Cheese Rissoles are ready to serve."
https://www.youtube.com/watch?v=AEEmWzrPZVg,Resep NEGI SHIO BEEF Ala Jepang [Favorit Keluarga],https://i.ytimg.com/vi/AEEmWzrPZVg/hqdefault.jpg,"Resep Negi Shio Beef (untuk 5 porsi)

Bahan:
5 siung bawang putih
150 gr daun bawang

Bahan lainnya:
500 gr daging sapi iris
1 sdm kecap asin
1 sdm minyak wijen
1 sdt garam
2 sdt kaldu jamur
½ sdt merica
3 sdm sake/mirin halal

Pelengkap:
nasi putih
minyak wijen
biji wijen putih

Cara membuat:
1. Cincang kasar daun bawang kemudian pindahkan ke dalam mangkuk. Tambahkan garam, kaldu jamur, sake, kecap asin, minyak wijen dan merica, aduk rata
2. Campurkan daun bawang ke dalam daging sapi, aduk rata. Diamkan minimal 30 menit
3. Iris bawang putih. Panaskan minyak, goreng di api kecil hingga kecokelatan, tiriskan
4. Panaskan sedikit minyak, masukkan daging dan masak di api besar hingga matang
5. Siapkan mangkuk, susun nasi, daging dan pelengkap lainnya
6. Negi shio beef siap disajikan","Negi Shio Beef Recipe (yield 5 servings)

Ingredients:
5 clove garlic
150 g green onion

Other ingredients:
500 g sliced beef
1 tbsp soy sauce
1 tbsp sesame oil
1 tsp salt
2 tsp mushroom bouillon
½ tsp pepper
3 tbsp halal sake/mirin

Add-ons:
Rice
Sesame oil
White sesame seeds

Steps:
1. Chop the green onions and transfer to a bowl. Add salt, mushroom bouillon, sake, soy sauce, sesame oil, and pepper. Mix well.
2. Mix the green onions with the beef. Let sit for at least 30 minutes.
3. Slice the garlic. Heat the oil. Fry on low heat until browned. Drain.
4. Heat a little oil. Add the beef and cook over high heat until done.
5. Prepare a bowl. Arrange the rice, beef, and other add-ons.
6. Negi Shio is ready to be served."
https://www.youtube.com/watch?v=uThl07I1RoI,Krispi Gurih! Resep AYAM GORENG OAT Ala Singapura,https://i.ytimg.com/vi/uThl07I1RoI/hqdefault.jpg,"Resep Ayam Goreng Oat (untuk 4 porsi)

Bahan marinasi:
300 gr paha ayam filet
1 sdt perasan jeruk nipis
1 sdm putih telur
½ sdt kaldu ayam bubuk
1/8 sdt merica
1 sdt gula pasir
½ sdm saus tiram
3 sdm maizena

Bahan lainnya:
5 siung bawang putih
3 buah cabai merah keriting
2 buah cabai rawit merah
1 sdm minyak
1 sdm mentega tawar
2 tangkai daun kari
80 gr rolled oat (kasar)
½ sdt garam
½ sdt kaldu jamur
1 sdt gula pasir
1 sdm susu bubuk

Bahan pelapis:
80 gr rolled oat (halus)

Pelengkap:
nasi putih
telur mata sapi

Cara membuat:
1. Potong-potong ayam kemudian marinasi dengan perasan jeruk nipis, kaldu ayam bubuk, gula pasir, merica, putih telur, saus tiram dan maizena, aduk rata. Diamkan selama 5-10 menit
2. Masukkan rolled oat ke dalam food processor. Bagi menjadi 2 tekstur sedikit kasar dan halus
3. Balurkan ayam ke dalam oat halus kemudian goreng hingga kecokelatan, tiriskan
4. Cincang bawang putih, iris cabai merah keriting dan cabai rawit merah
5. Panaskan minyak dan mentega kemudian tumis bawang putih dan cabai hingga wangi
6. Masukkan daun kari dan oat, masak di api kecil hingga wangi kemudian masukkan ayam, garam, gula pasir, kaldu jamur dan susu bubuk, aduk rata
7. Ayam goreng oat siap disajikan","Oat Fried Chicken Recipe (yield 4 servings)

Marinade:
300 g chicken thigh fillet
1 tsp lime juice
1 tbsp egg white
½ tsp chicken powder
1/8 tsp pepper
1 tsp sugar
½ tbsp oyster sauce
3 tbsp cornstarch

Other ingredients:
5 clove garlic
3 pc red curly chili
2 pc red Thai chili
1 tbsp oil
1 tbsp unsalted butter
2 sprig curry leaf
80 g rolled oats (coarse)
½ tsp salt
½ tsp mushroom bouillon
1 tsp sugar
1 tbsp powdered milk

Coating:
80 g rolled oat (fine)

Add-ons:
Rice
Sunny side-up egg

Steps:
1. Cut the chicken into pieces, then marinate with lime juice, chicken powder, sugar, pepper, egg white, oyster sauce, and cornstarch. Mix well. Let sit for 5-10 minutes.
2. Add rolled oats into a food processor. Divide into two textures: slightly coarse and fine.
3. Coat the chicken in finely chopped oats, then fry until golden brown. Set aside.
4. Mince the garlic. Slice the red curly chili and red Thai chili.
5. Heat oil and butter, then sauté garlic and chili until fragrant.
6. Add curry leaves and oats. Cook on low heat until fragrant, then add chicken, salt, sugar, mushroom bouillon, and powdered milk. Stir well.
7. Oat Fried Chicken is ready to serve."
https://www.youtube.com/watch?v=OccHxtj_I3M,"Renyah, Kenyal, Anti Lepas! Resep TAHU ACI Khas Tegal",https://i.ytimg.com/vi/OccHxtj_I3M/hqdefault.jpg,"Resep Tahu Aci (untuk 8 porsi)

Bahan bumbu halus:
5 siung bawang putih
2 siung bawang merah
2 sdt ketumbar
150 ml air

Bahan lainnya:
230 gr tapioka
2 sdm tepung terigu protein sedang
30 gr kucai
60 gr tahu putih
½ sdm garam
½ sdm kaldu sapi bubuk
½ sdt penyedap
½ sdt merica
8 buah tahu putih

Bahan sambal kecap:
3 buah cabai rawit merah
1 siung bawang putih
1 sdm gula merah
3 sdm kecap manis
¼ sdt garam
¼ sdt penyedap

Pelengkap:
cabai rawit hijau

Cara membuat:
1. Potong empat tahu membentuk segitiga
2. Masukkan bawang putih, bawang merah, ketumbar dan air ke dalam blender, haluskan
3. Di dalam mangkuk, campurkan tahu, tapioka dan terigu, hancurkan tahu sambil diaduk rata
4. Masukkan garam, penyedap, kaldu sapi bubuk, merica dan bumbu halus, aduk rata
5. Iris kucai lalu letakkan di samping adonan
6. Letakkan adonan di bagian tengah dan pinggiran tahu kemudian taburkan tepung tapioka
7. Goreng tahu di api sedang kecil hingga mengembang kemudian kecilkan api, masak hingga kecokelatan
8. Untuk sambal, di dalam ulekan campurkan cabai rawit merah, bawang putih, garam, penyedap dan gula merah, ulek hingga halus kemudian gabungkan ke dalam kecap manis, aduk rata
9. Tahu aci siap disajikan","Starchy Tofu Recipe (yield 8 servings)

Spices:
5 clove garlic
2 pc shallot
2 tsp coriander
150 ml water

Other ingredients:
230 g tapioca starch
2 tbsp all-purpose flour
30 g chive
60 g white tofu
½ tbsp salt
½ tbsp beef powder
½ tsp MSG
½ tsp pepper
8 pc white tofu

Sweet Soy Sambal ingredients:
3 pc red Thai chili
1 clove garlic
1 tbsp palm sugar
3 tbsp sweet soy sauce
¼ tsp salt
¼ tsp MSG

Condiment:
Green Thai chili

Steps:
1. Cut the tofu into four triangular pieces.
2. Blend garlic, shallot, coriander, and water until smooth.
3. In a bowl, mix tofu, tapioca starch, and flour. Mash the tofu while stirring until well combined.
4. Add salt, MSG, beef powder, pepper, and blended spices. Mix well.
5. Slice the chives and place them next to the dough.
6. Place the dough on the side and bottom of the tofu, then dust with tapioca.
7. Fry the tofu over medium-low heat until it expands, then reduce the heat and cook until golden brown.
8. For the sambal, in a stone bowl, mix red Thai chili, garlic, salt, MSG, and palm sugar. Mash until smooth, then combine with sweet soy sauce and mix well.
9. Starchy Tofu is ready to serve."
https://www.youtube.com/watch?v=C8g1A23QW3A,Praktis Cepat! Resep TELUR DADAR KRISPI / CRISPY OMELETTE,https://i.ytimg.com/vi/C8g1A23QW3A/hqdefault.jpg,"Resep Cripsy Omelette (untuk 2-4 porsi)

Bahan adonan:
100 ml air 
2 sdm tepung beras
1 sdm tapioka
1 sdm minyak
¾ sdt kaldu ayam bubuk
¼ sdt bubuk kunyit

Bahan isian:
2 butir telur
30 gr tauge
1 lembar kol
50 gr sosis
1 batang daun bawang ukuran kecil
½ sdt kecap asin
sejumput merica

Bahan saus:
1 siung bawang putih
1 sdm saus tomat
1 sdm saus sambal
1 sdm air matang
½ sdt gula pasir

Cara membuat :
1. Untuk saus, parut bawang putih lalu campurkan gula pasir, saus sambal, saus tomat dan air, aduk rata
2. Campurkan air, tepung beras, tepung tapioka, bubuk kunyit, kaldu ayam bubuk dan minyak, aduk rata
3. Panaskan wajan, tuang ½ adonan, ratakan dan masak di api sedang 
4. Iris kol, daun bawang dan sosis
5. Susun sosis dan telur, ratakan kemudian masukkan kol, daun bawang, tauge, kecap asin dan sedikit merica, tutup dan masak hingga matang
6. Crispy omelette siap disajikan","Crispy Omelette Recipe (yield 2-4 servings)

Batter:
100 ml water
2 tbsp rice flour
1 tbsp tapioca flour
1 tbsp oil
¾ tsp chicken powder
¼ tsp turmeric powder

Filling:
2 pc egg
30 g bean sprouts
1 leaf cabbage
50 g sausage
1 stalk green onion, small
½ tsp soy sauce
A pinch of pepper

Sauce:
1 clove garlic
1 tbsp ketchup
1 tbsp chili sauce
1 tbsp mineral water
½ tsp sugar

Steps:
1. For the sauce, grate the garlic then mix with sugar, chili sauce, ketchup, and water.
2. Mix water, rice flour, tapioca flour, turmeric powder, chicken powder, and oil.
3. Heat a pan. Pour in half the batter and spread it evenly. Cook over medium heat.
4. Slice the cabbage, green onions, and sausages.
5. Arrange the sausages and eggs on the crepe. Spread them evenly, then add cabbage, green onion, bean sprouts, soy sauce, and a bit of pepper. Cover and cook until done.
6. Crispy Omelette is ready to serve."
https://www.youtube.com/watch?v=CwHsQuKvgdU,"Tender, Sweet, and Savory! Palembang's Special Beef Malbi Recipe [Eid al-Adha Menu]",https://i.ytimg.com/vi/CwHsQuKvgdU/hqdefault.jpg,"Resep Daging Malbi (untuk 6 porsi)

Bahan:
650 gr daging sapi sengkel
250 gr kelapa parut

Bahan bumbu halus:
12 siung bawang merah
7 siung bawang putih
3 cm jahe
1 sdt lada putih butir
½ sdt lada hitam butir
1 sdm ketumbar
½ butir pala
75 ml minyak
50 ml air

Bahan lainnya:
1 batang serai, geprek
5 butir cengkih
6 cm kayu manis
2 sdm gula batok
4-5 sdm kecap manis
1 liter air
1 sdt kaldu sapi bubuk
½ sdt garam
¼ sdt penyedap

Bahan sambal nanas:
150 gr nanas
2 siung bawang merah (opsional)
6 buah cabai merah keriting
15 buah cabai rawit hijau
½ sdt terasi, bakar
¼ sdt garam
½ sdt gula pasir

Pelengkap:
nasi putih

Cara membuat :
1. Potong-potong daging, sisihkan
2. Masukkan bawang putih, bawang merah, jahe, lada hitam, lada putih, pala, ketumbar, minyak dan air ke dalam blender, haluskan
3. Tumis bumbu halus hingga mengeluarkan minyak lalu masukkan serai, kayu manis dan cengkih, tumis kembali hingga wangi
4. Masukkan air, daging, garam, kaldu sapi bubuk dan penyedap, masak di api sedang kecil hingga empuk
5. Sangrai kelapa parut hingga kecokelatan kemudian blender hingga halus
6. Masukkan gula merah, kecap manis dan kelapa gongseng ke dalam wajan, masak hingga meresap
7. Untuk sambal nanas, potong kotak kecil nanas dan iris bawang merah
8. Di dalam ulekan masukkan cabai merah keriting, cabai rawit hijau, terasi, garam dan gula pasir, ulek halus
9. Masukkan sebagian nanas, ulek kembali lalu masukkan sisa nanas dan bawang merah, aduk rata
10. Malbi daging sapi siap disajikan","Beef Malbi Recipe (yield 6 servings)

Ingredients:
650 g beef shank
250 g grated coconut

Spices:
12 pc shallot
7 clove garlic  
3 cm ginger 
1 tsp whole white pepper
½ tsp whole black pepper
1 tbsp coriander
½ pc nutmeg
75 ml oil
50 ml water

Other ingredients:
1 stalk lemongrass, pounded  
5 pc clove
6 cm cinnamon
2 tbsp palm sugar
4-5 tbsp sweet soy sauce
1 liter water
1 tsp beef powder
½ tsp salt
¼ tsp MSG

Pineapple Sambal ingredients:
150 g pineapple
2 pc shallot (optional)
6 pc curly red chili
15 pc green Thai chili
½ tsp shrimp paste, roasted
¼ tsp salt
½ tsp sugar

Add-ons:
Rice

Steps:
1. Slice the beef into pieces. Set aside.
2. Blend garlic, shallot, ginger, black pepper, white pepper, nutmeg, coriander, oil, and water in a blender until smooth.
3. Sauté the spice paste until fragrant, then add lemongrass, cinnamon, and cloves. Sauté until fragrant.
4. Add water, beef, salt, beef powder, and MSG. Cook over low heat until tender.
5. Toast the grated coconut until golden brown, then blend until smooth.
6. Add palm sugar, sweet soy sauce, and toasted coconut to the pan. Cook until reduced.
7. For the Pineapple Sambal, dice the pineapple and slice the shallot.
8. In a stone bowl, mash curly red chili, green Thai chili, roasted shrimp paste, salt, and sugar until smooth.
9. Add some pineapple, mash again, then add the remaining pineapple and shallots. Mix well.
10. Beef Malbi is ready to serve."
https://www.youtube.com/watch?v=Y-U44qwpmSc,Praktis Nagih! Resep MISOA AYAM PEDAS [Cocok Untuk Keluarga],https://i.ytimg.com/vi/Y-U44qwpmSc/hqdefault.jpg,"Resep Misoa Ayam Pedas (untuk 2-3 porsi)

Bahan:
150 gr paha ayam giling
5 siung bawang putih
4 siung bawang merah
3 buah cabai rawit merah
1 batang daun bawang
3 lembar kol
2 sdm minyak

Bahan lainnya:
2 sdm saus sambal
1 sdm saus tiram
1 ½ sdt gochugaru / cabai bubuk
2 pcs misoa
600 ml air
½ sdt gula pasir
¼ sdt garam
2 sdt kaldu ayam bubuk

Cara membuat :
1. Cincang bawang putih, iris bawang merah, iris kol, daun bawang dan cincang cabai rawit
2. Panaskan minyak, tumis bawang putih di api sedang kecil hingga wangi dan kecokelatan, sisihkan sebagian bawang putih
3. Masukkan bawang merah dan cabai rawit merah, tumis hingga wangi kemudian masukkan ayam, saus tiram, saus sambal, cabai bubuk dan kaldu ayam bubuk, tumis hingga matang
4. Masukkan kol dan daun bawang, tumis sesaat kemudian masukkan air, masak hingga mendidih
5. Masukkan misoa, masak hingga matang kemudian tambahkan garam dan gula pasir, aduk rata
6. Misoa ayam pedas siap disajikan","Spicy Chicken Misua Recipe (yield 2-3 servings)

Ingredients:
150 g ground chicken thigh  
5 clove garlic  
4 pc shallot  
3 pc red Thai chili  
1 stalk green onion  
3 leaf cabbage  
2 tbsp oil  

Other ingredients:
2 tbsp chili sauce  
1 tbsp oyster sauce  
1.5 tsp gochugaru / chili powder  
2 pc misua  
600 ml water  
½ tsp sugar  
¼ tsp salt  
2 tsp chicken powder  

Steps:
1. Mince the garlic. slice the shallot, cabbage, and green onion. Chop the Thai chili.
2. Heat the oil. Sauté the garlic over medium-low heat until fragrant and browned. Set aside some of it.
3. Add shallot and Thai chili. Stir fry until fragrant, then add the chicken, oyster sauce, chili sauce, chili powder, and chicken powder. Stir fry until cooked.
4. Add the cabbage and green onions. Cook briefly, then add water. Bring to a boil.
5. Add misua. Cook until soft, then add salt and sugar. Stir well.
6. Spicy Chicken Misua is ready to serve."
https://www.youtube.com/watch?v=eco4P6d3Xjo,Gurih Ala Abang-Abang! Resep NASI GORENG TEK-TEK,https://i.ytimg.com/vi/eco4P6d3Xjo/hqdefault.jpg,"Resep Nasi Goreng Tek-Tek (untuk 2 porsi)

Bahan bumbu halus:
5 siung bawang merah
4 siung bawang putih
2 butir kemiri
2 sdt terasi bubuk
2 buah cabai merah
60 ml minyak
1 sdm air

Bahan lainnya:
300 gr nasi putih
1 ½ sdm bumbu halus
1 butir telur ayam
1 sdm minyak
45 gr ayam suwir
1-2 sdm kecap manis
½ sdm saus tiram
½ sdt garam
½ sdt kaldu ayam bubuk
¼ sdt merica
2 buah bakso sapi
1 batang daun bawang
20 gr sawi hijau
20 gr kol

Pelengkap:
kerupuk
bawang merah goreng
timun
tomat merah

Cara membuat :
1. Blender semua bahan bumbu halus kemudian tumis hingga wangi dan matang, sisihkan
2. Iris bakso, sawi hijau, daun bawang dan kol
3. Panaskan sedikit minyak, masukkan telur, aduk rata kemudian masukkan bumbu halus, bakso dan ayam suwir, tumis hingga wangi
4. Masukkan nasi, garam, kaldu ayam bubuk, merica, saus tiram dan kecap manis, aduk rata kemudian masukkan kol, daun bawang dan sawi hijau, masak sesaat
5. Nasi goreng tek-tek siap disajikan","Nasi Goreng Tek-Tek Recipe (yield 2 servings)

Spices:
5 pc shallot  
4 clove garlic  
2 pc candlenut  
2 tsp shrimp paste powder  
2 pc red chili  
60 ml oil  
1 tbsp water  

Other ingredients:
300 g white rice  
1.5 tbsp spice mix  
1 pc egg  
1 tbsp oil  
45 g shredded chicken  
1-2 tbsp sweet soy sauce  
½ tbsp oyster sauce  
½ tsp salt  
½ tsp chicken powder  
¼ tsp pepper  
2 pc beef meatball  
1 stalk green onion  
20 g choy sum  
20 g cabbage  

Condiments:
Cracker  
Fried shallot  
Cucumber  
Red tomato  

Steps:
1. Blend all the spice ingredients, then sauté until fragrant and cooked. Set aside.
2. Slice the meatball, choy sum, green onion, and cabbage.
3. Heat a little oil. Add the egg and stir well, then add the spice mix, meatball, and shredded chicken. Sauté until fragrant.
4. Add the rice, salt, chicken powder, pepper, oyster sauce, and sweet soy sauce. Stir well, then add the cabbage, green onion, and choy sum. Cook briefly.
5. Nasi Goreng Tek-Tek is ready to serve."
https://www.youtube.com/watch?v=fBZcPEhwElI,Gak Bau Gak Alot! Resep SAMBAL PARU,https://i.ytimg.com/vi/fBZcPEhwElI/hqdefault.jpg,"Resep Sambal Paru (untuk 5 porsi)

Bahan marinasi:
400 gr paru sapi
1 sdm garam
4 sdm tapioka

Bahan bumbu halus:
10 siung bawang merah
7 siung bawang putih
200 gr cabai merah dan cabai merah keriting
6 buah cabai rawit merah

Bahan lainnya:
100 ml minyak
6 buah cabai rawit merah
1 batang serai
5 lembar daun jeruk
3 cm lengkuas
1 sdt asam jawa
2 sdm gula merah
300 ml air
1 sdt garam
1 sdt kaldu jamur / kaldu sapi bubuk
½ sdt penyedap

Pelengkap:
nasi putih

Cara membuat :
1. Potong kotak paru lalu cuci hingga bersih
2. Marinasi paru dengan garam dan tapioka, aduk rata. Diamkan selama 30 menit kemudian bilas hingga bersih. Rebus paru selama 30-35 menit, tiriskan
3. Masukkan cabai merah, cabai merah keriting, cabai rawit merah, bawang putih dan bawang merah ke dalam food processor, haluskan hingga sedikit kasar
4. Geprek serai dan lengkuas. Panaskan minyak, masukkan paru, lengkuas, serai dan daun jeruk masak hingga kecokelatan
5. Masukkan bumbu halus, masak hingga wangi kemudian masukkan air, garam, gula pasir, kaldu jamur, penyedap, asam jawa dan cabai rawit utuh. Masak hingga meresap
6. Sambal paru siap disajikan",
